state_abbr,county,latitude,longitude,total_population,poverty_universe,poverty_below,poverty_rate,no_population,total_reported_crime_Violent Crime,total_reported_crime_Property Crime,property_crime_per_100k_Property Crime,violent_crime_per_100k_Violent Crime
NC,PITT,35.591095,-77.372376,172279,166082,32225,0.194030659553714,false,784.5,3967,2302.66021975981,455.366005142821
FL,COLUMBIA,30.423128,-84.28066,70755,66013,11237,0.170224046778665,false,188,592,836.689986573387,265.705603844251
MO,MARIES,38.162615,-91.923601,8435,8369,1246,0.148882781694348,false,9,17,201.54119739182,106.69828097214
OR,LINN,44.494824,-122.543755,129794,128257,16414,0.127977420335732,false,201.5,1968.5,1516.63405088063,155.246005208253
NY,HAMILTON,43.657879,-74.502456,5102,5052,506,0.100158353127474,false,6,25,490.00392003136,117.600940807526
CA,INYO,37.361378,-118.39636,18803,18392,1928,0.104828186167899,false,166,264,1404.03127160559,882.83784502473
MI,HILLSDALE,41.864475,-84.642409,45658,44076,6830,0.154959615210092,false,146,481,1053.48460291734,319.768715230628
CO,CHEYENNE,38.835386,-102.604585,1732,1691,193,0.114133648728563,false,1,21,1212.47113163972,57.7367205542725
WI,VERNON,43.65536,-90.85611,30915,30544,4431,0.145069408067051,false,20,133,430.211871259906,64.6935144751739
SD,HANSON,43.680612,-97.796845,3473,3473,215,0.0619061330262021,false,0,0,0,0
MT,WHEATLAND,46.497047,-109.857147,2049,2019,478,0.236750866765726,false,7,2,97.6085895558809,341.630063445583
AR,STONE,35.856989,-92.140494,12474,12359,2665,0.215632332713003,false,42,145,1162.4178290845,336.700336700337
ND,SHERIDAN,47.581359,-100.330986,1327,1322,113,0.0854765506807867,false,0,9,678.221552373776,0
IN,MARSHALL,41.34162,-86.310776,46225,45480,4979,0.109476693051891,false,0,0,0,0
NY,ESSEX,44.043102,-73.45808,37077,35097,4143,0.118044277288657,false,56,311.5,840.143485179491,151.037031043504
ID,GOODING,42.973185,-114.82142,15740,15590,2391,0.153367543296985,false,36,92,584.498094027954,228.7166454892
NE,PERKINS,40.856065,-101.636443,2835,2795,214,0.0765652951699463,false,1,21,740.740740740741,35.2733686067019
IN,JACKSON,38.879627,-86.04306,46319,45150,5067,0.112225913621262,false,37,397,857.099678317753,79.8808264427125
WA,STEVENS,48.390648,-117.854897,47470,47013,6072,0.129155765426584,false,49,339,714.135243311565,103.223088266273
VA,JAMES CITY,37.324427,-76.778319,80046,79184,5119,0.0646468983633057,false,101,663,828.273742598006,126.177447967419
AL,MOBILE,30.69399,-88.056145,413162,405368,65948,0.162686743896904,false,2694,8424,2038.90967707582,652.044476500743
VA,COVINGTON CITY,37.79127,-79.99537,5671,5585,1317,0.235810205908684,false,9,81,1428.31952036678,158.702168929642
TX,UVALDE,29.211359,-99.78582,24810,23990,5242,0.218507711546478,false,68,423,1704.9576783555,274.083031035873
IL,SANGAMON,39.724815,-89.91036,195217,191460,24702,0.129019116264494,false,1087,6412.5,3284.80613880963,556.816260878919
OH,HENRY,41.39122,-84.12438,27581,27190,2292,0.0842956969474071,false,28,249,902.795402632247,101.519161741779
AR,GREENE,36.186962,-90.38301,46182,44944,7657,0.170367568529726,false,463,1289,2791.13074357975,1002.55510805076
NV,CLARK,35.978218,-114.83407,2293764,2270530,299896,0.132081936816514,false,10376,67292,2933.69326574138,452.356912045006
OH,FAYETTE,39.536926,-83.44049,28880,28308,4541,0.160414017238943,false,49,384,1329.63988919668,169.667590027701
IA,MITCHELL,43.348564,-92.784466,10548,10344,713,0.0689288476411446,false,4,29,274.933636708381,37.9218809252939
MO,NEW MADRID,36.425343,-89.69932,16041,15601,2894,0.185500929427601,false,182.5,571.5,3562.74546474659,1137.70961910105
IA,LINN,42.070568,-91.66712,229463,224252,22106,0.0985766013235111,false,581,4567,1990.29908961358,253.199862287166
AR,INDEPENDENCE,35.771168,-91.65075,38120,37113,7287,0.196346293751516,false,207,518,1358.8667366212,543.02203567681
SD,PENNINGTON,44.078087,-103.22213,112081,108556,13073,0.120426323740742,false,744.5,3603.5,3215.08551850894,664.25174650476
CO,PROWERS,38.08611,-102.618866,11931,11613,1994,0.17170412468785,false,10,89,745.955913167379,83.8152711424021
ND,BOTTINEAU,48.794412,-100.831257,6390,6092,460,0.0755088640840447,false,2,35,547.73082942097,31.2989045383412
MS,UNION,34.492767,-89.010605,28009,27684,3947,0.142573327553822,false,47,303,1081.7951372773,167.803206112321
MN,DODGE,44.020706,-92.869353,20962,20684,1127,0.0544865596596403,false,23,112,534.300162198264,109.722354737143
FL,SARASOTA,27.386393,-82.55911,449011,440606,36101,0.0819348805962697,false,470,3977.5,885.835759034857,104.674495725049
VA,WARREN,38.908187,-78.207131,41104,40134,4542,0.113170877560173,false,58,421,1024.23121837291,141.105488516933
TN,HANCOCK,36.521419,-83.227453,6790,6600,2078,0.314848484848485,false,20,101,1487.48159057437,294.550810014728
AL,LOWNDES,32.147888,-86.650586,10008,9844,2913,0.295916294189354,false,20,50,499.600319744205,199.840127897682
KY,FLOYD,37.558283,-82.740337,35342,34500,9177,0.266,false,17,68,192.405636353347,48.1014090883368
WV,TUCKER,39.09689,-79.68106,6698,6520,859,0.131748466257669,false,5,14,209.017617199164,74.6491489997014
AL,MADISON,34.764238,-86.55108,397135,385414,40401,0.104824941491487,false,878,4771,1201.35470306067,221.083510644995
NC,CHOWAN,36.127288,-76.60207,13814,13584,2790,0.205388692579505,false,40,138,998.986535398871,289.561314608368
WA,SPOKANE,47.620375,-117.403371,544323,530313,64956,0.122486154403154,false,2330,20153,3702.39728984445,428.054666071432
GA,HOUSTON,32.458381,-83.662856,166902,164889,16644,0.100940632789331,false,324.5,1848.5,1107.53615894357,194.425471234617
SD,DEUEL,44.75629,-96.690239,4318,4271,288,0.0674315148677125,false,6,12,277.906438165818,138.953219082909
WI,JEFFERSON,43.013807,-88.773985,85867,82874,6734,0.0812558824239207,false,123,589,685.944542140753,143.244785540429
MI,SCHOOLCRAFT,46.020758,-86.199352,8093,7973,1179,0.147874075003136,false,33,70,864.945014209811,407.759792413197
IA,APPANOOSE,40.744683,-92.870345,12242,12083,2468,0.204253910452702,false,34,182,1486.68518215978,277.732396667211
KS,SCOTT,38.48251,-100.90089,5071,4933,436,0.0883843502939388,false,14,17,335.239597712483,276.079668704398
IN,BARTHOLOMEW,39.199764,-85.92089,82881,81753,9813,0.12003229239294,false,15.5,120.5,145.389172427939,18.7015118060834
KY,HENRY,38.451561,-85.120079,15774,15667,2602,0.166081572732495,false,5,60,380.372765310004,31.6977304425003
IL,POPE,37.417169,-88.542374,3757,3599,516,0.143373159210892,false,0,0,0,0
CO,PUEBLO,38.170658,-104.489892,168726,164201,25321,0.154207343438834,false,1678,7341,4350.84100849899,994.511812050306
IL,MACON,39.83924,-88.95295,102591,99401,14562,0.146497520145673,false,499,2134,2080.10449259682,486.397442270765
ND,WILLIAMS,46.464195,-98.526057,39368,38886,3406,0.0875893637813095,false,140,808,2052.42836821784,355.618776671408
TX,DONLEY,34.955036,-100.815846,3276,2901,241,0.0830748017924853,false,8,17,518.925518925519,244.200244200244
OH,HARDIN,40.636177,-83.60359,30527,28330,5153,0.181891987292623,false,32,210,687.915615684476,104.82523667573
WA,PACIFIC,46.556587,-123.782419,23750,23434,2709,0.11560126312196,false,13,80,336.842105263158,54.7368421052632
TX,TYLER,30.781633,-94.415375,20084,17861,3495,0.19567773360954,false,20,144,716.988647679745,99.5817566221868
GA,GREENE,33.573967,-83.17531,19586,19419,1705,0.0878006076522993,false,16,125,638.210967017257,81.6910037782089
ID,CLARK,44.286251,-112.36112,776,771,98,0.127107652399481,false,0,3,386.59793814433,0
OH,HAMILTON,39.137836,-84.71159,827878,809231,120229,0.148571915806488,false,3266.5,22281,2691.33857887273,394.562967007216
IN,HOWARD,40.486435,-86.12997,83610,82161,10292,0.125266245542289,false,361,1060,1267.79093409879,431.766535103457
WI,CHIPPEWA,44.9403,-91.395706,66558,63871,5892,0.0922484382583645,false,149,1003.5,1507.70756332823,223.864899786652
TX,EASTLAND,32.324645,-98.83656,17846,16963,2485,0.14649531332901,false,41,186,1042.25036422728,229.74335985655
DE,NEW CASTLE,39.707096,-75.56667,573030,556738,56807,0.10203542779548,false,2389.5,12623,2202.85150864702,416.993874666248
NC,POLK,35.277901,-82.167621,19689,19354,2643,0.136560917639764,false,31,202.5,1028.49306719488,157.448321397735
TN,ANDERSON,36.099937,-84.13391,78175,76591,11370,0.148450862372864,false,241,832.5,1064.9184521906,308.282699072594
OH,FRANKLIN,40.003437,-83.03224,1321635,1292184,187832,0.14536010351467,false,3283.5,23228,1757.52004146379,248.442270369656
AR,BRADLEY,33.615875,-92.06316,10354,10255,2057,0.200585080448562,false,24,115,1110.68186208229,231.794475564999
KS,WICHITA,38.481922,-101.347434,2115,2096,342,0.163167938931298,false,1,6,283.687943262411,47.2813238770686
MO,JACKSON,39.017525,-94.27792,717021,706224,97685,0.138320136387322,false,4814.5,20315.5,2833.32008407006,671.458715992977
KS,HARPER,37.153286,-98.029884,5446,5315,812,0.15277516462841,false,12,47,863.018729342637,220.345207491737
WA,ASOTIN,46.181861,-117.227781,22424,22209,3317,0.149353865550002,false,51,452,2015.69746699964,227.434891188013
WY,NIOBRARA,43.062159,-104.468373,2415,2190,386,0.176255707762557,false,9,21,869.565217391304,372.670807453416
GA,TOWNS,34.902662,-83.732215,12739,11892,1529,0.12857383114699,false,19,17,133.448465342649,149.148284794725
MI,NEWAYGO,43.562709,-85.791423,50414,49829,7115,0.142788336109494,false,62,330,654.580076962748,122.981711429365
IA,BOONE,42.038601,-93.939138,26669,26170,1757,0.0671379442109285,false,42,135.5,508.080542952492,157.486219955754
MD,CAROLINE,38.88757,-75.833626,33406,32889,4064,0.123567150110979,false,98,387,1158.47452553434,293.360474166317
NE,SHERMAN,41.218743,-98.972849,2974,2918,277,0.0949280328992461,false,1,8,268.997982515131,33.6247478143914
KY,MARSHALL,36.85801,-88.35075,31728,30945,4148,0.134044272095654,false,21,265,835.224407463439,66.1875945537065
SC,JASPER,33.99802,-81.033936,30658,29166,5338,0.183021326201742,false,219.5,703,2293.03933720399,715.963206993281
WI,DOOR,45.067811,-87.087936,30279,29961,2595,0.0866125963752879,false,17,116,383.103801314442,56.1445226064269
TX,BLANCO,30.265605,-98.399977,12008,11872,1031,0.0868429919137466,false,13,58,483.011325782811,108.261159227182
IL,WARREN,40.850441,-90.620223,16576,15546,1996,0.128393155795703,false,31,174,1049.71042471042,187.017374517375
CA,MARIPOSA,37.570033,-119.91286,17060,16893,2347,0.13893328597644,false,100,272,1594.37280187573,586.166471277843
NY,LEWIS,43.782681,-75.44414,26618,26373,3230,0.122473742084708,false,24,145,544.744158088512,90.1645503043054
FL,UNION,30.05428,-82.366918,15551,10695,1995,0.186535764375877,false,0,0,0,0
VA,BEDFORD,37.33405,-79.522026,80254,79530,6429,0.0808374198415692,false,108,565,704.014753158721,134.572731577242
GA,BALDWIN,33.082405,-83.228714,43669,38733,8518,0.219915834043322,false,210,1074,2459.41056584763,480.890334104285
OK,DEWEY,35.978433,-99.014094,4433,4347,627,0.14423740510697,false,4,55,1240.69478908189,90.2323482968644
NY,BROOME,42.161977,-75.830283,197738,187291,35448,0.189266969582094,false,545,4339,2194.31773356664,275.617230881267
RI,NEWPORT,41.64079,-71.185715,85095,81547,7027,0.0861711650949759,false,100,685,804.982666431635,117.515717727246
PA,PIKE,41.325949,-75.031514,59691,59153,5482,0.0926749277297855,false,62,352,589.703640414803,103.868254845789
NE,SEWARD,40.871944,-97.140383,17636,16338,1125,0.0688578773411678,false,11,89,504.64958040372,62.3724200498979
NH,CHESHIRE,42.925455,-72.248217,76945,73001,6529,0.0894371309982055,false,109,862,1120.2807199948,141.659627006303
AR,MADISON,36.012545,-93.724053,17032,16850,2529,0.150089020771513,false,34,101,593.001409112259,199.62423673086
NM,TAOS,36.409138,-105.57204,34516,34286,4943,0.144169631919734,false,66,360,1042.99455325067,191.215668095956
GA,GLASCOCK,33.227491,-82.606913,2913,2837,347,0.122312301727177,false,2,19,652.248541023,68.6577411603158
MA,PLYMOUTH,41.987196,-70.741942,531889,521755,36987,0.070889593774856,false,1563,4757,894.359537422282,293.858305022289
MN,LINCOLN,44.408238,-96.272032,5594,5412,496,0.0916481892091648,false,2,5,89.3814801573114,35.7525920629246
SD,HUTCHINSON,43.33671,-97.749383,7393,7092,708,0.0998307952622674,false,2,7,94.684160692547,27.0526173407277
ID,POWER,42.782623,-112.848564,8018,7946,646,0.0812987666750566,false,13,44,548.765278124221,162.135195809429
AR,LEE,34.774353,-90.756905,8511,6953,1926,0.277002732633396,false,28,95,1116.20256139114,328.986018094231
AZ,SANTA CRUZ,31.346354,-110.930916,48209,48023,9707,0.202132311600691,false,62,875,1815.01379410484,128.606691696571
ID,LATAH,46.73173,-117.00105,40315,35646,5439,0.152583740111092,false,15,460,1141.01451072802,37.206994915044
KY,GRANT,38.64921,-84.625946,25238,24806,3045,0.122752559864549,false,6,150,594.341865441002,23.7736746176401
KY,SPENCER,38.024908,-85.316758,19875,19643,1450,0.0738176449625821,false,7,49,246.540880503145,35.2201257861635
SD,BRULE,43.72988,-99.092941,5261,5091,537,0.105480259281084,false,10,64,1216.49876449344,190.0779319521
FL,HIGHLANDS,27.322466,-81.41154,103808,102146,15723,0.15392673232432,false,0,0,0,0
KS,ROOKS,39.346006,-99.324492,4869,4645,247,0.0531754574811625,false,8,51,1047.44300677757,164.304785376874
TN,HAWKINS,36.452211,-82.931386,57446,56761,9725,0.171332428956502,false,260,1506,2621.59245204192,452.598962503917
TX,HOWARD,32.25286,-101.47287,33127,29500,4445,0.150677966101695,false,232,844,2547.77070063694,700.335074108733
AR,ST FRANCIS,35.014438,-90.742138,,,,,true,281,513,,
NY,SULLIVAN,41.720176,-74.76468,79147,76020,11547,0.151894238358327,false,161,706,892.011068012685,203.418954603459
GA,EVANS,32.151902,-81.887618,10740,10162,1870,0.18401889391852,false,28,106,986.964618249534,260.707635009311
KS,MIAMI,38.57153,-94.878044,34625,34006,2267,0.0666647062283127,false,92.5,401,1158.12274368231,267.148014440433
WV,CLAY,38.459826,-81.081866,7946,7839,1952,0.249011353488965,false,16,55,692.172162094135,201.359174427385
ID,LEMHI,44.928789,-113.887841,8166,8039,947,0.117800721482771,false,16,23,281.655645358805,195.934361988734
TX,DALLAS,32.81252,-96.838135,2603816,2573491,359950,0.139868373349664,false,7730.5,54159.5,2080.00488513781,296.891178178489
KY,METCALFE,36.992647,-85.63369,10372,10265,2634,0.256600097418412,false,2,35,337.446972618589,19.2826841496336
IL,MERCER,41.200016,-90.75876,15619,15437,1217,0.078836561508065,false,4,57,364.940137012613,25.6098341763237
WI,LA CROSSE,43.81452,-91.25082,120262,115764,14383,0.124244151895235,false,193,2235,1858.44240075834,160.482945568841
MD,DORCHESTER,38.429196,-76.047433,32612,32145,5225,0.16254471924094,false,147,687,2106.5865325647,450.754323561879
CO,BACA,37.406647,-102.61652,3460,3364,810,0.240784780023781,false,12,19,549.132947976879,346.820809248555
IA,DUBUQUE,42.500935,-90.66581,98948,95406,8982,0.0941450223256399,false,294.5,1140,1152.12030561507,297.63107895056
VA,LOUISA,37.971681,-77.959178,39012,38840,3916,0.100823892893924,false,40,321,822.823746539526,102.532554085922
TX,RANDALL,34.98086,-101.92753,143791,140786,13392,0.0951230946258861,false,807,3366.5,2341.24527960721,561.231231440076
IA,WINNESHIEK,43.292989,-91.850788,19972,18073,1426,0.0789022298456261,false,35,31,155.217304225916,175.245343480873
NM,CATRON,33.901813,-108.392097,3685,3649,772,0.211564812277336,false,1,22,597.014925373134,27.1370420624152
GA,ECHOLS,30.7085,-82.836132,3705,3705,458,0.12361673414305,false,2,4,107.962213225371,53.9811066126856
LA,ALLEN,30.652744,-92.819605,,,,,true,16,57,,
MS,JASPER,32.016989,-89.11943,16211,16055,3036,0.189099968857054,false,31,106,653.876997100734,191.228178397384
ND,WALSH,48.418118,-97.40549,10488,10292,1081,0.105033035367276,false,13,101,963.005339435545,123.951182303585
MO,VERNON,37.850196,-94.341597,19713,19008,3609,0.189867424242424,false,69,598,3033.53117232283,350.022827575711
VA,CARROLL,36.731951,-80.727838,29158,28913,4688,0.162141597205409,false,30,218,747.650730502778,102.887715206804
IN,SPENCER,37.883904,-87.04615,19871,19502,1294,0.0663521690083068,false,1,1,5.03245936289065,5.03245936289065
TX,POTTER,35.21533,-101.70396,116634,110270,23024,0.208796590187721,false,781,3278.5,2810.92991751976,669.616063926471
CT,GREATER BRIDGEPORT PLANNING REGION,41.23494,-73.21886,326296,318192,42096,0.13229748076633,false,696,5199,1593.33856375806,213.303258391154
MI,MARQUETTE,46.49176,-87.35481,66430,62751,8538,0.136061576707941,false,175,460,692.458226704802,263.435194942044
AK,JUNEAU,58.356556,-134.50731,,,,,true,161,893,,
TX,ARCHER,33.616305,-98.687267,8734,8663,1015,0.117164954403786,false,3,12,137.394092054042,34.3485230135104
UT,SALT LAKE,40.759274,-111.84247,1184689,1168735,97689,0.0835852438747877,false,4137,32854.5,2773.25947991414,349.205572095293
TX,WISE,33.23077,-97.6118,72359,70809,6474,0.0914290556285218,false,154,845,1167.78838845202,212.827706297765
TX,BASTROP,30.102219,-97.30746,102370,99311,12335,0.124205777809105,false,366.5,1224.5,1196.15121617661,358.015043469767
IN,JAY,40.433407,-85.15029,20281,20001,2639,0.131943402829859,false,6,19,93.6837434051575,29.5843400226813
ND,RENVILLE,48.712781,-101.658152,2277,2212,158,0.0714285714285714,false,2,5,219.587176108915,87.8348704435661
TN,MCNAIRY,35.158752,-88.594795,25933,25502,4114,0.161320680730923,false,86.5,381.5,1471.09860023908,333.551845139398
TN,SMITH,36.173046,-85.93376,20196,20017,2656,0.132687215866513,false,18,182,901.168548227372,89.126559714795
FL,BREVARD,28.33072,-80.723785,620533,612448,60603,0.0989520742985527,false,757,2760,444.778923925077,121.991900511335
NE,BANNER,41.53975,-103.726263,657,657,62,0.0943683409436834,false,1,3,456.62100456621,152.20700152207
AL,RUSSELL,32.289811,-85.18698,58858,58278,12966,0.222485328940595,false,211,900.5,1529.95344727989,358.489924904006
SD,JONES,43.95199,-100.686139,1030,1023,162,0.158357771260997,false,1,1,97.0873786407767,97.0873786407767
IN,WHITE,40.75095,-86.864293,24709,24318,2422,0.0995970063327576,false,0,0,0,0
NY,ST LAWRENCE,44.93134,-74.89285,,,,,true,145,1340,,
OH,DELAWARE,40.278941,-83.007462,221160,218562,11029,0.0504616539014101,false,2635.5,17241,7795.71351058058,1191.67118827998
KY,FLEMING,38.423786,-83.73422,15221,15176,3480,0.229309435951502,false,11,47,308.783916956836,72.2685763090467
OH,LAWRENCE,38.504486,-82.64869,57385,56514,9902,0.175213221502637,false,43,266,463.535767186547,74.9324736429381
TX,GILLESPIE,30.250408,-98.847885,27202,26866,2549,0.0948782848209633,false,19,135,496.287037717815,69.8478053084332
OH,HIGHLAND,39.184488,-83.603668,43403,42780,6169,0.144202898550725,false,56.5,327.5,754.55613667258,130.175333502292
MT,DANIELS,48.794429,-105.541739,1524,1489,177,0.118871725990598,false,1,2,131.233595800525,65.6167979002625
NE,ANTELOPE,42.183225,-98.058037,6302,6208,623,0.100354381443299,false,0,0,0,0
CO,HUERFANO,37.62409,-104.7829,6946,6813,1193,0.175106414208132,false,0,0,0,0
KY,CHRISTIAN,36.870354,-87.486595,72599,67254,11580,0.17218306717816,false,177,1458,2008.29212523589,243.805011088307
MO,WORTH,40.480428,-94.419067,1956,1923,338,0.175767030681227,false,0,3,153.374233128834,0
NE,DAWES,42.711214,-103.134872,8212,7395,932,0.126031102096011,false,16,149,1814.41792498782,194.836824159766
MN,NICOLLET,44.168804,-94.02725,34350,31884,3061,0.0960042654623008,false,118,919,2675.40029112082,343.522561863173
KY,EDMONSON,37.227856,-86.217778,12243,12065,2030,0.168255283878989,false,5,42,343.053173241853,40.8396634811729
MA,NANTUCKET,41.305878,-70.14191,14299,14146,428,0.0302559027286866,false,32,174,1216.8683124694,223.791873557591
WI,MARQUETTE,43.826053,-89.409095,15706,15583,1843,0.118269909516781,false,9,63,401.120590856997,57.3029415509996
IA,HARRISON,41.556393,-95.89292,14645,14380,1079,0.0750347705146036,false,2,14,95.5957664731991,13.6565380675999
IL,GRUNDY,41.29241,-88.401054,52920,52454,3307,0.0630457162466161,false,63.5,410,774.754346182918,119.992441421013
TN,WAYNE,35.242687,-87.819703,16251,14395,2669,0.185411601250434,false,14,78,479.970463356101,86.1485447049412
